,lfdn,lastpage,quality,duration,Luzerner,Sex,Altergruppe,Beziehungstatus,Quartier,Zuzug,Bildung,HH,Kinder_Schule,Erwerb,Lebensqualallg,Lebensqualallg_Comment-v_238,ArbeitsplatzLuzern,Anbindung_Arbeit-v_89,Umgebung_Arbeit-v_90,Standortattraktivität_Stadt-v_336,Standortattraktivität_LädenInnerStadt-v_337,Standortattraktivität_LädenQuartier-v_338,Standortattraktivität_CoSpace-v_364,IndLaden-v_341,KindQuart_alleineWeg-v_73,KindQuart_OhneAufsicht-v_74,KindQuart_alleineFahrrad-v_75,Kinderbetreuung_mittagTisch-v_152,Kinderbetreuung_bis6Jahr-v_153,Kinderbetreuung_SchulFerien-v_154,Vereinbarkeit-v_269,QuartSpielPlatz-v_274,QuartStrasseSpielPlatz-v_275,Medizin_Versorgungen-v_27,MedZuHause-v_294,Sicherheit_NachtAlleineWeg-v_28,Sicherheit_TagAlleineWeg-v_197,Sicherheit_ZuHause-v_101,zuFrieden_Wohnung-v_78,zuFrieden_unmittelbaren-v_79,zuFrieden_Infrastruk-v_102,unmittelbaren-SpielPlatz-v_354,unmittelbaren-naherholungsgebiet-v_355,unmittelbaren-Grünflaschen-v_356,unmittelbaren-anbindVerkehr-v_357,unmittelbaren-Einkaufsmögli-v_358,unmittelbaren-Freizeiteinrichtungen-v_359,unzufrie_Lärmbelastung-v_83,unzufrie_LuftWassrverschmtng-v_84,unzufrie_schlechteverkhrverbindung-v_85,unzufrie_keinGemeubschaftsgefühl-v_86,unzufrie_zuWenigGrünFlaschen-v_87,unzufrie_Vandalismus-v_105,unzufrie_Gewalt-v_104,unzufrie_Comments-v_88,FreiZeitAktivitäten_Angebot-v_55,FreiZeitAktivitäten_KulturAngebot-v_56,FreiZeitAktivitäten_Kultur_Musik-v_299,FreiZeitAktivitäten_Kultur_Theater-v_300,FreiZeitAktivitäten_Kultur_Kunst-v_301,FreiZeitAktivitäten_Kultur_Literatur-v_302,FreiZeitAktivitäten_Kultur_Film-v_303,FreiZeitAktivitäten_Kultur_Podium-v_304,FreiZeitAktivitäten_Kultur_Vereinsleben-v_305,FreiZeitAktivitäten_Kultur_EssKultur-v_306,FreiZeitAktivitäten_Kultur_Jugendliche-v_307,FreiZeitAktivitäten_Engagement-v_309,StädtischenLebens_Engagement-v_311,WasZum_StädtischenLebens_Engagement-v_310,Sicherheit_öffentVerkehr-v_39,Sicherheit_Auto_unterwegs-v_40,Sicherheit_Velo_unterwegs-v_41,Sicherheit_Fuss_unterwegs-v_42,öffentli_DichteLiniennetzes-v_49,öffentli_Wohnung-v_50,Verbindung_HusStadtZentrum-v_51,Verbindung_Naherholungsgebieten-v_54,Verbindung_zuArbeitSchuleAusbild-v_53,Zfrieden_FüssgangPhase-Dauer-v_187,Zfrieden_Sitzbänke-v_188,VeloParkPlätze_Allgemeinen-v_279,VeloParkPlätze_HauptBahnhof-v_280,VeloZum_öffVerkhr-v_323,VeloZum_Bahnverkehr-v_324,VeloZum_Busverbindungen-v_325,VertrauenStadtverwaltung-v_126,Services_Unkompliziertheit-v_328,Services_SchnellAufbindInfo-v_329,Services_RascheAntwort-v_330,Services_AktiveInfoVeränderungen-v_331,Services_VerständlicheInfo-v_332,Services_Freundlichkeit-v_333,Services_GeograNäheZuBewo-v_335,Services_BarrierFreiheit-v_334,Services_DigitaleAbwicklung-v_361,Services_zuFrieWieEsIst-v_362,Services_Comments-v_363,StadtMöglische-v_316,StadtMöglische-WieZuF-v_106,StadtMöglische-ProjekteEinzubring-v_212,StadtMöglische-ProjekteVorzuschlagen-v_365,StadtMöglische-ProjekteEinzubring_WieZuF-v_366,StadtMöglische-ProjekteVorzuschlagen-WieZuF-v_367,KommKanäle_TagsMedia-v_245,KommKanäle_SocialMedia-v_246,KommKanäle_NewsLetter-v_247,KommKanäle_Stadtmagazin-v_248,KommKanäle_WebSeite-v_249,KommKanäle_StadtApp-v_289,KommKanäle_QuartierApp-v_293,KommKanäle_PinnwändeQuartier-v_291,KommKanäle_WeiterSocialMediaWhatsapp-v_292,KommKanäle_Comment-v_290,UmweltThema_Klimaerwärmung-v_317,UmweltThema_Biodiversität-v_318,UmweltThema_Luftsverschmutzung-v_319,UmweltThema_TrinkWasserSchmutzung-v_320,UmweltThema_VerringerteGrünflächen-v_321,MehrWas_Bäume-v_348,MehrWas_öffntParkanlagen-v_349,MehrWas_ZugangZumSee-v_350,MehrWas_ZugangZumWald-v_351,MehrWas_SpazierWegSee-v_352,MehrWas_SitzgelegenheitenImöffRaum-v_353,MehrWas_Comments-v_360,Älterwerdens_FinanzielleAbsicherung-v_256,Älterwerdens_Mobilität-v_257,Älterwerdens_VerlustSocialContact-v_258,Älterwerdens_VerlustSelbständigkeit-v_259,Älterwerdens_andere-v_260,Älterwerdens_Comments-v_205,OverallComments-v_211,Corona-v_224
700,854,6466756,-77,1385,1,2,7,1,3,2,8,1,2,2,4,Lebensraum auch ausserhalb der Wohnung. Verkehrsfreie Zonen.,-77,-77,-77,2,2,3,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,1,2,2,2,2,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,0,0,1,0,1,1,0,0,0,1,1,1,5,1,2,2,1,1,1,5,5,2,3,4,4,2,2,2,2,1,0,1,0,1,0,0,0,0,0,-99,2,2,2,2,5,5,1,0,1,1,0,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,1,-99,1,3,5,1,0,-99,"Begegnungsräume in den Quartieren, z. Bsp. kleine Märkte, Spielplätze auch für Erwachsene , Bsp.Tischtennis, Lebensräume für Durchmischung von Jung und alt   Offenheit gegenüber Eigeninitiativen von Kulturaktivitäten",1
701,855,6466756,-77,473,1,2,5,2,2,7,7,4,1,2,5,Sicherheit  Natur und wenig Verkehr  Gute Schule  Gutes Verkehrskonzept und Fahrradwege,-77,-77,-77,2,3,3,4,2,1,1,1,2,3,2,2,2,2,1,2,2,1,1,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Zu wenig Wohnraum,2,1,0,1,0,0,0,0,1,0,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,4,3,3,2,2,2,1,0,0,0,0,0,1,0,1,0,-99,1,2,1,1,2,2,1,0,0,0,0,0,1,1,0,-99,1,2,2,1,2,1,0,1,0,1,0,-99,3,2,1,1,0,-99,Kommunikation und Einbindung der Quartiere in Stadtplanung,1
702,856,6466756,-77,541,1,2,4,2,3,3,7,3,2,5,5,-99,-77,-77,-77,1,2,3,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,3,1,2,2,3,1,0,1,0,1,1,0,1,1,0,0,0,1,0,-99,2,1,1,0,1,0,0,0,0,1,0,3,2,1,1,2,3,2,1,1,1,1,2,3,2,5,5,5,5,5,2,0,0,0,1,1,0,0,0,1,0,-99,2,5,2,2,5,5,0,1,0,1,1,0,0,0,0,-99,1,1,1,2,2,0,0,1,0,1,0,-99,1,3,4,3,0,-99,-99,1
703,857,6466756,-77,612,1,2,5,2,1,5,4,2,1,2,5,-99,-77,-77,-77,1,1,1,1,1,2,2,2,1,2,2,2,3,4,1,5,2,2,1,1,1,1,1,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,1,0,0,0,0,0,1,0,1,1,3,1,2,2,3,1,2,1,1,1,3,2,4,4,4,5,5,5,1,0,0,0,0,0,0,0,0,0,1,-99,2,5,2,2,5,5,1,0,0,1,0,1,0,0,0,-99,2,2,3,3,1,1,1,0,0,0,1,-99,2,4,4,3,0,-99,Schulsystem,1
704,858,6468128,-77,32,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
705,859,6466756,-77,805,1,2,4,2,2,2,3,5,2,2,4,"Erholung, Grünflächen, Kultur, Gastronomie, Musik, Architektur",-77,-77,-77,2,2,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,1,1,0,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,1,0,1,0,3,4,5,1,2,2,1,1,1,1,2,1,1,1,5,5,5,5,2,2,1,1,0,1,0,0,0,0,0,0,-99,2,5,2,2,5,5,0,1,0,0,1,1,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,0,"Stadt Luzerner vor Touristen priorisieren, Lokale Anbieter bevorzugen und supporten, Mehr Grünflächen",4,4,4,4,0,-99,"Mehr Naturnahes Grün zur Biodiversitätsförderung und Erholung, Support lokaler Ideen (Kultur/Kunst/Kaffee/etc.), Mehr Pop-ups und Saisonale Entertainment Outlets",1
706,860,6466756,-77,2275,1,1,7,2,4,7,3,2,2,4,6,"Schönes Quartier mit guten Verbindungen, Einkaufsmöglichkeiten, nahe an Erholungsgebieten (See, Wald)",-77,-77,-77,1,2,2,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,3,2,1,1,1,1,0,0,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,1,0,1,0,0,2,3,1,2,2,5,2,1,1,1,1,5,2,3,5,5,5,5,5,3,0,1,0,1,1,0,0,0,0,0,-99,2,5,2,2,5,5,1,0,0,0,0,0,1,0,0,-99,1,2,1,5,4,0,0,0,0,1,1,-99,4,4,4,4,0,-99,Langfristige Planung (Zonenplan) im Würzenbach  Wann kann Würzenbach auf Energie aus See (Seewärme) zählen? In unserem Quartier müssen zurzeit und in den nächsten Jahren viele Heizungen altershalber ersetzt werden (weg vom Oel!)  Ein Zeitplan wäre sehr wünschenswert.,1
707,863,6466756,-77,639,1,2,4,2,1,5,7,4,2,2,5,"Gute Infrastruktur, guter ÖV, viele Naherholungsgebiete, schnell erreichbares Einkaufen mit Auswahl, keime Geldsorgen, Sicherheit, Stabilität",-77,-77,-77,2,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,2,1,1,2,2,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,3,2,1,0,0,0,0,0,1,1,0,3,4,1,1,2,3,3,2,1,1,2,2,2,2,3,4,5,5,5,1,0,0,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,1,0,0,0,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,0,-99,3,3,2,2,0,-99,-99,1
708,864,6466756,-77,1000,1,2,5,1,1,3,7,1,2,1,6,"Nähe zu Natur, gesundes und vielseitiges Gastronomieangebot, ausreichend Freizeitangebote ( Kino, Museum, Events) Sauberkeit und Nachhaltigkeit der Stadt",2,-77,-77,5,2,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,2,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,1,0,0,0,0,0,1,0,3,4,5,2,2,2,2,1,1,1,1,2,2,2,5,5,5,5,5,2,0,0,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,1,0,1,0,0,1,0,0,-99,2,1,1,1,1,1,1,0,1,0,0,-99,1,2,1,1,0,-99,"Offenheit der Stadt für innovative Ideen, Besseres Management der Touristenschwemme,",1
709,865,6466756,-77,847,1,2,6,2,1,4,3,3,2,2,5,"Freiheit, genügend Grünfläche, Toleranz zwischen Generationen,",-77,-77,-77,2,2,5,2,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,2,1,1,2,2,1,0,0,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,1,0,0,1,0,0,0,0,3,3,1,1,1,2,1,1,1,5,1,1,2,2,3,3,2,2,5,2,1,0,0,0,1,1,0,0,0,0,-99,2,5,2,2,5,0,0,0,1,1,0,1,0,0,0,-99,1,2,1,0,1,1,1,0,1,0,0,-99,2,3,3,2,0,-99,"Abfall im öffentlichen Raum,",2
710,866,6468128,-77,16,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
711,867,6466756,-77,713,1,1,4,1,1,2,3,1,2,1,6,-99,2,-77,-77,5,1,1,5,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,1,1,1,2,1,1,0,1,1,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,1,0,3,3,4,1,4,4,1,1,1,1,1,1,2,1,2,4,2,3,2,3,0,0,0,0,0,0,0,0,1,1,-99,2,5,2,2,5,5,1,1,0,0,1,0,0,0,0,-99,1,1,1,1,1,0,1,0,1,1,0,-99,2,4,1,1,0,-99,-99,2
712,871,6466756,-77,1633,1,1,5,2,2,4,3,3,2,1,5,Sich zu hause zu fühlen  Kulturelles erleben  Gesellschaft,2,-77,-77,2,1,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,1,1,1,2,2,3,0,1,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,0,0,0,1,0,3,4,4,1,1,3,1,1,1,1,2,5,1,3,4,5,5,5,5,2,1,0,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,1,1,0,1,0,0,0,0,0,-99,2,1,2,1,1,1,1,1,0,0,0,-99,4,4,3,4,2,Bezahlbarer wohnraum,Verkehrsfluss auf den Hauptachsen.   Beruhigung der quartiere bezüglich Verkehr(dreilindenstrasse als Schleichweg)  Unkomplizierte einfache Velo-Abstellplätze.  Kulturelles Angebot/Budget aufrecht erhalten.,1
713,872,6466756,-77,941,1,1,4,2,1,7,3,5,2,2,4,"Freiraum, Natur, Kultur",-77,-77,-77,3,2,2,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,1,2,2,2,0,1,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,1,0,0,0,0,0,1,3,3,2,3,2,4,2,1,1,1,1,2,2,2,2,2,1,5,5,2,0,1,0,1,1,0,0,0,0,0,-99,1,5,1,2,5,5,0,1,1,0,1,0,0,0,0,-99,2,2,2,2,2,1,1,1,0,0,0,-99,2,4,4,4,5,-99,"Veloweg Seebrücke, Schwanenplatz",1
714,873,6466756,-77,1429,1,1,4,2,1,3,7,3,2,1,4,"Freiheit in der Ausgestaltung der privaten Zeit.   - Einkaufen wann ich möchte  - In der Stadt sich bewegen ohne Touristengruppen ausweichen zu müssen  - Weniger Protz-Autofahrer die Ihren Runden drehen  ,",2,-77,-77,3,2,2,3,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,2,1,2,2,3,2,0,0,1,1,1,0,1,0,0,0,1,1,0,-99,2,2,0,0,0,0,1,0,0,1,0,3,4,1,2,3,2,1,1,1,1,1,4,1,1,1,2,5,2,5,4,0,1,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,1,1,1,0,0,0,0,0,0,-99,2,3,3,2,5,1,0,1,1,0,0,Mehr Spazierwege führen zu mehr Mobilität von umliegenden Gemeinden in die Stadt; also klar Nein,5,5,5,5,5,-99,"Ausrichtung Tourismus  Keine Cars in der Stadt, Einlass nur gegen Gebühr (Fr 500-1000.- pro Car und Tag)  Luzern ist für Unternehmen nicht attraktiv, da zu wenig qualifiziertes Personal vor Ort lebt: Steuersenkung für Privatpersonen  Verhältnismässig fehlt in der Umsetzung politischer Anliegen.",1
715,874,6466756,-77,365,1,2,3,2,4,1,3,3,2,1,5,Gesundheit und Freiheit,2,-77,-77,2,3,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,2,1,1,2,2,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,1,0,3,5,1,2,1,3,1,1,1,1,1,1,1,2,3,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,0,0,1,1,0,0,0,-99,1,1,1,2,2,0,0,1,1,1,0,-99,2,2,2,2,2,-99,-99,1
716,875,6466756,-77,1007,1,1,6,2,2,6,7,3,2,1,4,"Saubere Luft, wenig Lärm, gute Schulen, lebendige Quartiere, gut ausgebsutes Velonetz, frische Lebensmittel",1,1,3,5,1,4,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,1,1,1,2,2,2,0,0,0,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,1,1,0,0,0,0,0,0,2,3,1,2,2,3,2,1,1,1,2,1,3,2,4,4,5,5,5,2,0,1,1,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,1,0,0,0,1,1,0,0,0,-99,2,1,1,3,2,1,1,1,0,0,0,-99,3,3,2,2,0,-99,Reduktion dex motorisierten Privatverkehrs  Bevorzugung des Langsamverkehrs   Weniger Grossanlässe,2
717,879,6466756,-77,1012,1,1,4,1,1,1,3,1,2,2,3,Von Raser Lärm unbelastet zu sein.,-77,-77,-77,1,1,1,5,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,4,1,2,3,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-99,1,1,0,0,0,0,0,0,0,1,0,1,4,5,3,5,4,1,1,1,1,2,1,4,2,4,4,1,4,2,4,1,0,0,0,0,0,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99,2,1,1,1,1,1,0,0,0,0,1,-99,1,3,4,1,0,-99,"Beschränkung der Touristen zahl.unwohl,wenn Horden Weise Menschenmassen durch die Trottoirs marschiren",1
718,880,6466756,-77,882,1,1,3,1,3,6,7,4,2,5,5,-99,-77,-77,-77,5,2,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,2,1,1,1,1,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,1,0,0,0,0,0,0,1,1,1,3,1,1,5,3,1,1,1,1,1,1,1,1,4,4,2,2,5,1,0,0,0,0,0,0,0,0,0,1,-99,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,-99,1,1,2,2,1,1,1,1,0,0,0,-99,5,5,5,5,0,-99,"Zwei Punkte:  Erstens möchte ich dass Flächen, welche heute für den MIV zur Verfügung stehen, der gesamten Bevölkerung zurückgegeben werden: z.B. für den Langsamverkehr oder für Grünflächen, Parkanlagen o.ä. Mein Traum wäre eine Auto-freie Stadt Luzern.    Zweitens möchte ich mehr Freiräume und öffentlichen Raum mit Aufenthaltsqualität und ohne Konsumzwang.",1
719,881,6468128,-77,21,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
720,882,6466756,-77,1435,1,1,5,2,3,5,7,4,1,1,5,Mich verwirklichen zu können.  (Die Frage ist eigentlich zu offen für eine kurze und prägnante Antwort).,1,1,1,2,4,4,4,1,1,1,3,2,2,2,2,2,2,1,1,1,1,1,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,In den letzten Jahren stark gestiegene Mietkosten und kleines Angebot an leeren Wohnungen ab 5 Zimmer (für Familien geeignete Wohnungen),1,1,1,0,0,0,0,0,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,5,5,2,1,0,0,0,0,0,0,0,1,0,-99,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-99,4,4,4,4,4,0,0,0,0,0,0,Mehr Zurückhaltung bei solchen öffentlichen Luxusdienstleistungen.,4,4,4,4,0,-99,"Bessere Nutzung der Marktkräfte im Bereich des Wohnungsbaus (aktuell kann man dort nicht von einem funktionierenden  Markt  gemäss wissenschaftlicher Definition sprechen, weshalb dieser Pseudomarkt auch nicht funktioniert). Massiver Ausbau der Kubatur (in Höhe, Dichte und Bauzohnen-Ausdehnung) für Wohnungsbau und Geschäftsräumlichkeiten. Verlagerung des Verkehrs unter den Boden.",1
721,883,6466756,-77,712,1,1,6,2,2,7,8,3,2,1,5,"Ruhe, Frieden, keine Nörgeler, Leben und leben lassen,",1,1,3,1,2,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,1,1,1,1,0,0,0,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,1,0,2,5,1,1,1,3,1,1,1,1,2,2,1,1,1,1,5,5,5,3,1,0,1,0,0,1,0,0,0,0,-99,1,5,2,2,3,5,1,0,0,1,0,0,0,0,1,-99,4,3,3,1,3,0,1,1,0,1,0,-99,3,2,1,1,0,-99,Stop dem Antiautofanatismus und Stop den hirnrissigen Ideen der Grünroten,1
722,884,6466756,-77,455,1,1,6,2,3,7,7,4,2,4,4,-99,-77,-77,-77,4,3,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,3,1,1,2,1,1,0,0,1,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,1,0,0,1,0,3,5,0,2,2,0,3,1,1,1,2,5,2,2,1,1,5,5,5,3,0,0,0,0,0,1,0,0,0,0,-99,2,5,2,2,5,5,1,0,0,0,0,0,0,0,0,-99,3,2,3,2,3,0,0,0,0,0,0,Mehr Parkplätze,1,3,2,1,0,-99,Weniger Autofeindlichkeit,1
723,885,6466756,-77,1251,1,1,1,2,4,3,8,4,1,3,6,"Natur , quartier",-77,-77,-77,1,2,2,3,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,0,0,0,1,1,-77,-77,-77,-77,-77,-77,-77,-66,1,1,0,1,0,0,1,0,0,0,1,1,5,1,1,2,2,1,1,1,1,1,1,2,2,3,3,1,1,1,5,0,1,0,0,0,1,0,0,0,1,-99,2,5,2,2,5,5,0,0,0,1,0,1,1,0,0,-99,2,2,2,2,2,0,1,0,1,0,1,-99,2,3,4,3,0,-99,-99,1
724,886,6466756,-77,1628,1,1,3,1,1,1,4,1,2,1,4,"Balance oder Vereinbarung von Freizeit und Berufsleben, Nähe zu Natur/Grün-Raum",1,1,3,5,2,2,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,1,2,2,1,0,1,1,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,1,0,0,0,1,0,0,1,3,1,1,5,2,2,3,2,5,2,1,2,2,4,4,2,2,2,2,0,0,0,1,1,0,0,0,1,0,-99,2,5,2,2,5,5,1,0,0,1,1,0,0,0,0,-99,1,1,2,2,1,1,1,0,1,0,0,-99,3,3,3,3,0,-99,"- Mehr Grünflächen/Bäume  - Nachhaltiger Tourismus, statt Massentourismus  - Weniger Autos im Stadtzentrum  - Bahnhofstrasse endlich autofrei und Fussgänger- & Velofreundlicher",2
725,887,6468128,-77,17,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
726,888,6466756,-77,-1,1,1,7,2,2,3,8,3,2,4,5,"freundliches Miteinander, gegenseitige Hilfsbereitschaft, gute Gesundheit, intakte Umwelt und Naherholungsräume, gute Verkehrsmöglichkeiten, gute Einkaufsmöglichkeiten, gutes kirchliches Angebot, aktiver Quartierverein, gutes kulturelles Angebot",-77,-77,-77,5,1,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,5,2,2,1,2,2,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,1,0,0,1,0,0,0,3,4,0,1,1,5,1,1,1,1,1,5,3,2,3,3,2,2,2,5,0,0,0,0,0,0,0,0,0,1,-99,2,5,2,2,5,5,1,0,0,0,0,0,0,0,0,-99,1,1,1,3,2,1,0,0,0,0,0,-99,3,3,3,2,2,Krankheiten,-99,2
727,889,6466756,-77,562,1,2,4,1,2,5,3,1,2,1,4,-99,2,-77,-77,2,1,3,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,3,2,1,1,1,2,0,1,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,0,1,0,1,0,3,3,1,2,2,4,2,3,2,1,2,2,2,3,4,4,5,5,5,3,0,0,0,1,0,1,0,0,0,0,-99,2,5,2,2,5,5,1,0,0,0,1,1,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,0,-99,1,2,2,1,0,-99,-99,1
728,890,6466756,-77,868,1,2,3,2,1,2,7,3,2,5,6,"Freiraum, Freizeit, soziale Kontakte, Natur in unmittelbarer Umgebung.",-77,-77,-77,2,3,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,1,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,0,0,0,0,0,1,1,1,0,1,2,1,1,2,3,1,1,1,1,1,1,1,1,2,4,2,2,2,1,0,1,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,1,0,0,1,0,1,0,-99,2,2,2,2,2,0,1,1,0,1,0,-99,3,4,3,3,0,-99,"Sicherer Veloweg über die Seebrücke (seperater Veloweg, der nicht mitten auf der Strasse ist).",1
